oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF18abqmcdk,0,0,1,1,0,1,0,1,0,1,0
ZTF18abqnfcd,0,1,0,0,1,1,0,1,0,1,0
ZTF18abqpmjw,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqptpf,0,1,0,1,0,0,1,1,0,1,0
ZTF18abqqvdz,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqqzxj,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqrarw,0,1,0,1,0,1,0,1,0,0,1
ZTF18abqrhgx,0,1,0,1,0,0,1,1,0,1,0
ZTF18abqshrl,0,1,0,0,1,1,0,1,0,1,0
ZTF18abqsqzc,0,1,0,1,0,1,0,1,0,0,1
ZTF18abqsuoo,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqtnbk,0,1,0,0,1,1,0,1,0,1,0
ZTF18abqtusp,0,1,0,1,0,0,1,1,0,1,0
ZTF18abqvwgc,0,1,0,1,0,1,0,1,0,0,1
ZTF18abqwter,0,1,0,0,1,1,0,1,0,1,0
ZTF18abqxaqe,0,1,0,0,1,1,0,1,0,1,0
ZTF18abqxaqq,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqxxgb,0,1,0,1,0,1,0,0,1,1,0
ZTF18abqyluf,0,1,0,1,0,1,0,1,0,0,1
ZTF18abqypnf,0,1,0,1,0,1,0,1,0,0,1
ZTF18abqywln,0,0,1,1,0,1,0,1,0,1,0
ZTF18abqznlw,0,1,0,1,0,0,1,1,0,1,0
ZTF18abratmn,0,1,0,1,0,1,0,0,1,1,0
ZTF18abrcmfk,0,1,0,1,0,0,1,1,0,1,0
ZTF18abrcvbu,0,0,1,1,0,1,0,1,0,1,0
ZTF18abrdcuf,0,1,0,1,0,1,0,1,0,0,1
ZTF18abredfa,0,1,0,1,0,1,0,0,1,1,0
ZTF18abredgd,0,1,0,0,1,1,0,1,0,1,0
ZTF18abrzypn,0,1,0,0,1,1,0,1,0,1,0
ZTF18absxmlr,0,0,1,1,0,1,0,1,0,1,0
ZTF18abszmpl,0,1,0,0,1,1,0,1,0,1,0
ZTF18abtthss,0,1,0,1,0,0,1,1,0,1,0
ZTF18abttwvn,0,0,1,1,0,1,0,1,0,1,0
ZTF18abtxqud,0,1,0,1,0,0,1,1,0,1,0
ZTF18abufohw,0,1,0,1,0,1,0,1,0,0,1
ZTF18abufuhg,0,1,0,1,0,1,0,0,1,1,0
ZTF18abuxiwj,0,1,0,0,1,1,0,1,0,1,0
ZTF18abuxvmf,0,1,0,1,0,1,0,0,1,1,0
ZTF18abvudab,0,1,0,1,0,1,0,1,0,0,1
ZTF18abvzrro,0,1,0,0,1,1,0,1,0,1,0
ZTF18abxmpgo,0,1,0,1,0,1,0,0,1,1,0
ZTF18abxmxbh,0,1,0,1,0,1,0,0,1,1,0
ZTF18abxneub,0,1,0,1,0,1,0,1,0,0,1
ZTF18abxnijb,0,1,0,0,1,1,0,1,0,1,0
ZTF18abxnkml,0,0,1,1,0,1,0,1,0,1,0
ZTF18abxnvoz,0,1,0,0,1,1,0,1,0,1,0
ZTF18abxpaby,0,1,0,1,0,1,0,1,0,0,1
ZTF18abxpifp,0,1,0,1,0,1,0,0,1,1,0
ZTF18abxsssn,0,0,1,1,0,1,0,1,0,1,0
ZTF18abxuwca,0,1,0,1,0,1,0,0,1,1,0
ZTF18abyfsqz,0,1,0,1,0,1,0,1,0,0,1
ZTF18abyuhmr,0,1,0,0,1,1,0,1,0,1,0
ZTF18abzqsxk,0,1,0,1,0,0,1,1,0,1,0
ZTF18abzqsxy,0,1,0,1,0,1,0,1,0,0,1
ZTF18acacslr,0,0,1,1,0,1,0,1,0,1,0
ZTF18acaezsx,0,0,1,1,0,1,0,1,0,1,0
ZTF18acaijpx,0,0,1,1,0,1,0,1,0,1,0
ZTF18acbycde,0,1,0,1,0,1,0,0,1,1,0
ZTF18acbzobz,0,0,1,1,0,1,0,1,0,1,0
ZTF18accamkt,0,1,0,1,0,0,1,1,0,1,0
ZTF18accdrak,0,0,1,1,0,1,0,1,0,1,0
ZTF18acdwpvi,0,1,0,1,0,1,0,1,0,0,1
ZTF18acdywfv,0,1,0,0,1,1,0,1,0,1,0
ZTF18acefpej,0,1,0,0,1,1,0,1,0,1,0
ZTF18aceqmsl,0,1,0,1,0,1,0,1,0,0,1
ZTF18acesbqs,0,0,1,1,0,1,0,1,0,1,0
ZTF18aceshmj,0,0,1,1,0,1,0,1,0,1,0
ZTF18aceshod,0,1,0,1,0,1,0,0,1,1,0
ZTF18aciaubw,0,1,0,1,0,0,1,1,0,1,0
ZTF18acispdi,0,1,0,1,0,1,0,0,1,1,0
ZTF18ackwclx,0,0,1,1,0,1,0,1,0,1,0
ZTF18ackwerw,0,0,1,1,0,1,0,1,0,1,0
ZTF18aclieva,0,1,0,1,0,0,1,1,0,1,0
ZTF18aclycyg,0,1,0,1,0,0,1,1,0,1,0
ZTF18acpjzoi,0,1,0,0,1,1,0,1,0,1,0
ZTF18acqgrtp,0,1,0,0,1,1,0,1,0,1,0
ZTF18acsugtc,0,1,0,1,0,1,0,1,0,0,1
ZTF18acuewaf,0,1,0,1,0,0,1,1,0,1,0
ZTF18acvdece,0,1,0,0,1,1,0,1,0,1,0
ZTF18acvjtnr,0,1,0,1,0,0,1,1,0,1,0
ZTF18acvxomn,0,1,0,1,0,1,0,1,0,0,1
ZTF18acxcwsq,0,1,0,0,1,1,0,1,0,1,0
ZTF18acxtbxl,0,1,0,0,1,1,0,1,0,1,0
ZTF18acyyhgf,0,1,0,0,1,1,0,1,0,1,0
ZTF18adbkpqv,0,1,0,0,1,1,0,1,0,1,0
ZTF18adgnrge,0,1,0,1,0,1,0,1,0,0,1
ZTF18adgsfty,0,1,0,1,0,1,0,1,0,0,1
ZTF18adhbjkn,0,1,0,0,1,1,0,1,0,1,0
ZTF18adiirfi,0,1,0,1,0,1,0,1,0,0,1
ZTF18adiqshy,0,1,0,1,0,1,0,0,1,1,0
ZTF18aditoqz,0,0,1,1,0,1,0,1,0,1,0
ZTF18adivljo,0,0,1,1,0,1,0,1,0,1,0
ZTF18adiwdoy,0,1,0,1,0,1,0,1,0,0,1
ZTF18adiwsiw,0,1,0,0,1,1,0,1,0,1,0
ZTF18adjgvhi,0,1,0,1,0,1,0,1,0,0,1
ZTF18adjhyey,0,1,0,1,0,1,0,0,1,1,0
ZTF18adjqcfc,0,1,0,0,1,1,0,1,0,1,0
ZTF18adjqctb,0,1,0,0,1,1,0,1,0,1,0
ZTF18adjsxsk,0,1,0,1,0,1,0,0,1,1,0
ZTF18adjwvod,0,1,0,1,0,0,1,1,0,1,0
ZTF18adjxxki,0,1,0,1,0,1,0,1,0,0,1
ZTF18adjyamu,0,1,0,0,1,1,0,1,0,1,0
ZTF18adkaeae,0,1,0,1,0,0,1,1,0,1,0
ZTF18adkoetz,0,1,0,1,0,1,0,0,1,1,0
ZTF18adkrjlp,0,1,0,1,0,1,0,1,0,0,1
ZTF18adkurjj,0,0,1,1,0,1,0,1,0,1,0
ZTF18adkwgbn,0,1,0,1,0,1,0,1,0,0,1
ZTF18adkxrut,0,1,0,0,1,1,0,1,0,1,0
ZTF18adkyrgj,0,0,1,1,0,1,0,1,0,1,0
ZTF18adkyzfj,0,1,0,1,0,0,1,1,0,1,0
ZTF18adlalkd,0,0,1,1,0,1,0,1,0,1,0
ZTF18adlalzq,0,1,0,1,0,1,0,0,1,1,0
ZTF18adlgqmp,0,0,1,1,0,1,0,1,0,1,0
ZTF18adlhgpo,0,1,0,0,1,1,0,1,0,1,0
ZTF18adlilmt,0,1,0,0,1,1,0,1,0,1,0
ZTF18adllrhm,0,1,0,1,0,0,1,1,0,1,0
ZTF18adltwnr,0,1,0,1,0,0,1,1,0,1,0
ZTF18adlvnko,0,0,1,1,0,1,0,1,0,1,0
ZTF18adlyjwz,0,1,0,1,0,1,0,1,0,0,1
ZTF18adlzzzq,0,1,0,1,0,0,1,1,0,1,0
ZTF18admaciv,0,0,1,1,0,1,0,1,0,1,0
ZTF18admacyl,0,1,0,1,0,0,1,1,0,1,0
ZTF18admadhn,0,1,0,0,1,1,0,1,0,1,0
ZTF18admafun,0,0,1,1,0,1,0,1,0,1,0
ZTF18admafuo,0,1,0,1,0,1,0,0,1,1,0
ZTF18admbhdx,0,1,0,1,0,0,1,1,0,1,0
ZTF18admbnck,0,1,0,1,0,1,0,0,1,1,0
ZTF18admdvwb,0,1,0,1,0,1,0,1,0,0,1
ZTF18admfltx,0,1,0,0,1,1,0,1,0,1,0
ZTF18admkwza,0,0,1,1,0,1,0,1,0,1,0
ZTF18admobbt,0,1,0,1,0,1,0,0,1,1,0
ZTF18admogtv,0,0,1,1,0,1,0,1,0,1,0
ZTF18admoxqu,0,1,0,1,0,1,0,0,1,1,0
ZTF18admpvgm,0,1,0,1,0,0,1,1,0,1,0
ZTF18admrgez,0,0,1,1,0,1,0,1,0,1,0
ZTF18admrnps,0,1,0,1,0,1,0,1,0,0,1
ZTF18admylqw,0,1,0,1,0,0,1,1,0,1,0
ZTF18admzvtu,0,1,0,1,0,0,1,1,0,1,0
ZTF18adncmqk,0,1,0,1,0,1,0,1,0,0,1
ZTF18adncsuc,0,1,0,1,0,1,0,1,0,0,1
ZTF18adnfcvi,0,1,0,1,0,1,0,1,0,0,1
ZTF18adngbfy,0,1,0,1,0,0,1,1,0,1,0
ZTF18adnglzm,0,0,1,1,0,1,0,1,0,1,0
ZTF18adngpyc,0,0,1,1,0,1,0,1,0,1,0
ZTF18adnhltq,0,1,0,1,0,1,0,0,1,1,0
ZTF18adnhxdg,0,1,0,1,0,1,0,1,0,0,1
ZTF18adnlhdu,0,0,1,1,0,1,0,1,0,1,0
ZTF18adnwroe,0,1,0,0,1,1,0,1,0,1,0
ZTF18adobkfg,0,1,0,0,1,1,0,1,0,1,0
ZTF18adoemxo,0,1,0,0,1,1,0,1,0,1,0
ZTF18adojedm,0,0,1,1,0,1,0,1,0,1,0
ZTF18adokcmq,0,1,0,0,1,1,0,1,0,1,0
ZTF18adolaxz,0,1,0,1,0,1,0,1,0,0,1
ZTF18adolkpr,0,1,0,0,1,1,0,1,0,1,0
ZTF18adonvwm,0,0,1,1,0,1,0,1,0,1,0
ZTF18adopmsv,0,1,0,1,0,1,0,0,1,1,0
ZTF18adoprry,0,1,0,1,0,1,0,0,1,1,0
ZTF18adotmte,0,1,0,1,0,0,1,1,0,1,0
ZTF18adpnwoz,0,1,0,1,0,0,1,1,0,1,0
ZTF18adptmcx,0,1,0,1,0,1,0,1,0,0,1
ZTF18adpxsxx,0,1,0,1,0,1,0,0,1,1,0
ZTF18adqevpn,0,1,0,1,0,1,0,1,0,0,1
ZTF18adqfsqz,0,1,0,1,0,1,0,1,0,0,1
ZTF18adqqeae,0,1,0,1,0,0,1,1,0,1,0
ZTF18adqxemz,0,1,0,0,1,1,0,1,0,1,0
ZTF18adqztvf,0,0,1,1,0,1,0,1,0,1,0
ZTF18adrbsub,0,1,0,1,0,0,1,1,0,1,0
ZTF18adrmtfj,0,0,1,1,0,1,0,1,0,1,0
ZTF18adsbgsp,0,1,0,0,1,1,0,1,0,1,0
ZTF18adsbmsj,0,1,0,1,0,1,0,0,1,1,0
ZTF19aadcywl,0,1,0,1,0,1,0,1,0,0,1
ZTF19aaeyoiw,0,1,0,1,0,0,1,1,0,1,0
ZTF19aafelis,0,1,0,1,0,1,0,1,0,0,1
ZTF19aagcnfy,0,0,1,1,0,1,0,1,0,1,0
ZTF19aagjtxj,0,1,0,0,1,1,0,1,0,1,0
ZTF19aagpbha,0,0,1,1,0,1,0,1,0,1,0
ZTF19aahfevh,0,1,0,0,1,1,0,1,0,1,0
ZTF19aaiauvd,0,1,0,1,0,1,0,0,1,1,0
ZTF19aaiuoqg,0,1,0,1,0,1,0,0,1,1,0
ZTF19aalpewl,0,1,0,1,0,1,0,0,1,1,0
ZTF19aambkep,0,1,0,0,1,1,0,1,0,1,0
ZTF19aamhdtf,0,1,0,1,0,1,0,1,0,0,1
ZTF19aamqfxq,0,1,0,1,0,1,0,0,1,1,0
ZTF19aannnzj,0,1,0,1,0,1,0,1,0,0,1
ZTF19aannvls,0,1,0,1,0,1,0,0,1,1,0
ZTF19aaobzws,0,1,0,1,0,0,1,1,0,1,0
ZTF19aaoozzi,0,1,0,1,0,1,0,0,1,1,0
ZTF19aapgcba,0,1,0,1,0,0,1,1,0,1,0
ZTF19aapnrcm,0,1,0,1,0,0,1,1,0,1,0
ZTF19aapsxxg,0,1,0,1,0,0,1,1,0,1,0
ZTF19aaqebbp,0,1,0,1,0,1,0,1,0,0,1
ZTF19aarqhaa,0,1,0,1,0,0,1,1,0,1,0
ZTF19aascvjj,0,0,1,1,0,1,0,1,0,1,0
ZTF19aasdoet,0,1,0,0,1,1,0,1,0,1,0
ZTF19aasfapp,0,0,1,1,0,1,0,1,0,1,0
ZTF19aaskptj,0,1,0,0,1,1,0,1,0,1,0
ZTF19aasljej,0,1,0,1,0,0,1,1,0,1,0
ZTF19aatcgkl,0,1,0,0,1,1,0,1,0,1,0
ZTF19aatfbui,0,1,0,1,0,1,0,0,1,1,0
ZTF19aatviqk,0,1,0,1,0,0,1,1,0,1,0
ZTF19aavnssv,0,0,1,1,0,1,0,1,0,1,0
ZTF19aawhzsh,0,1,0,0,1,1,0,1,0,1,0
ZTF19aayocuc,0,1,0,1,0,1,0,0,1,1,0
ZTF19abbwzwx,0,1,0,1,0,1,0,1,0,0,1
ZTF19abcffnb,0,1,0,0,1,1,0,1,0,1,0
ZTF19abcucqz,0,1,0,1,0,0,1,1,0,1,0
ZTF19abcuctd,0,0,1,1,0,1,0,1,0,1,0
ZTF19abdjvqh,0,1,0,1,0,1,0,0,1,1,0
ZTF19abeifar,0,1,0,1,0,0,1,1,0,1,0
ZTF19abeijrs,0,0,1,1,0,1,0,1,0,1,0
ZTF19abfaldd,0,1,0,1,0,0,1,1,0,1,0
ZTF19abhuuso,0,1,0,1,0,1,0,0,1,1,0
ZTF19abiaaih,0,1,0,1,0,1,0,0,1,1,0
ZTF19abjarlo,0,1,0,0,1,1,0,1,0,1,0
ZTF19abkhnrd,0,1,0,1,0,1,0,1,0,0,1
ZTF19abkjbur,0,0,1,1,0,1,0,1,0,1,0
ZTF19abldfwv,0,1,0,1,0,0,1,1,0,1,0
ZTF19abmugyh,0,1,0,0,1,1,0,1,0,1,0
ZTF19abpnbrb,0,0,1,1,0,1,0,1,0,1,0
ZTF19abrddpz,0,0,1,1,0,1,0,1,0,1,0
ZTF19abrjobk,0,1,0,0,1,1,0,1,0,1,0
ZTF19absoivt,0,1,0,1,0,0,1,1,0,1,0
ZTF19absymnz,0,1,0,1,0,0,1,1,0,1,0
ZTF19abtdosz,0,1,0,1,0,1,0,1,0,0,1
ZTF19abtdulo,0,0,1,1,0,1,0,1,0,1,0
ZTF19abtonmn,0,0,1,1,0,1,0,1,0,1,0
ZTF19abtqmyp,0,1,0,1,0,1,0,1,0,0,1
ZTF19abvpeqh,0,1,0,0,1,1,0,1,0,1,0
ZTF19abvqtkz,0,1,0,0,1,1,0,1,0,1,0
ZTF19abvwzbl,0,1,0,1,0,1,0,0,1,1,0
ZTF19abwvdwm,0,0,1,1,0,1,0,1,0,1,0
ZTF19abyxant,0,1,0,1,0,0,1,1,0,1,0
ZTF19abzifrq,0,1,0,1,0,0,1,1,0,1,0
ZTF19acaabsr,0,0,1,1,0,1,0,1,0,1,0
ZTF19acbpxtp,0,1,0,1,0,0,1,1,0,1,0
ZTF19acbxapq,0,0,1,1,0,1,0,1,0,1,0
ZTF19accouzk,0,0,1,1,0,1,0,1,0,1,0
ZTF19acgmpdz,0,0,1,1,0,1,0,1,0,1,0
ZTF19achqzdy,0,1,0,1,0,0,1,1,0,1,0
ZTF19acijigw,0,1,0,1,0,0,1,1,0,1,0
ZTF19aciwewg,0,1,0,1,0,0,1,1,0,1,0
ZTF19acljjkf,0,1,0,1,0,0,1,1,0,1,0
ZTF19acnpmtt,0,1,0,1,0,0,1,1,0,1,0
ZTF19acprlbl,0,1,0,1,0,0,1,1,0,1,0
ZTF19acqddgs,0,1,0,1,0,1,0,0,1,1,0
ZTF19acqeqrq,0,0,1,1,0,1,0,1,0,1,0
ZTF19acqfwpi,0,0,1,1,0,1,0,1,0,1,0
ZTF19acsdafk,0,0,1,1,0,1,0,1,0,1,0
ZTF19actojtk,0,1,0,1,0,1,0,0,1,1,0
ZTF19acvevgj,0,1,0,1,0,0,1,1,0,1,0
ZTF19acvtery,0,1,0,0,1,1,0,1,0,1,0
ZTF19aczsrjp,0,0,1,1,0,1,0,1,0,1,0
ZTF19adbzuiz,0,0,1,1,0,1,0,1,0,1,0
ZTF19adcxkym,0,1,0,0,1,1,0,1,0,1,0
ZTF19adcyfka,0,1,0,1,0,1,0,1,0,0,1
ZTF19addbmep,0,1,0,1,0,0,1,1,0,1,0
ZTF19adddldm,0,1,0,1,0,1,0,0,1,1,0
ZTF19addvlml,0,1,0,1,0,1,0,1,0,0,1
ZTF19addwjjy,0,1,0,1,0,1,0,0,1,1,0
ZTF19addwrbn,0,1,0,0,1,1,0,1,0,1,0
ZTF19addxgal,0,1,0,1,0,1,0,0,1,1,0
ZTF19adeagka,0,1,0,1,0,0,1,1,0,1,0
ZTF19adebrow,0,1,0,0,1,1,0,1,0,1,0
ZTF19adecfwi,0,0,1,1,0,1,0,1,0,1,0
ZTF19adedajq,0,1,0,1,0,1,0,1,0,0,1
ZTF19adedhue,0,1,0,1,0,0,1,1,0,1,0
ZTF19adefics,0,0,1,1,0,1,0,1,0,1,0
ZTF19adefooi,0,1,0,1,0,1,0,1,0,0,1
ZTF19adfbmsn,0,1,0,1,0,1,0,0,1,1,0
ZTF19adfcalv,0,0,1,1,0,1,0,1,0,1,0
ZTF19adggilm,0,1,0,1,0,1,0,1,0,0,1
ZTF19adgqhgp,0,1,0,1,0,1,0,0,1,1,0
ZTF19adgunku,0,1,0,1,0,1,0,0,1,1,0
ZTF19adguxmv,0,1,0,1,0,1,0,0,1,1,0
ZTF19adgzptr,0,1,0,1,0,1,0,1,0,0,1
ZTF19adhbjct,0,1,0,0,1,1,0,1,0,1,0
ZTF19adhhzfr,0,1,0,1,0,0,1,1,0,1,0
ZTF19adhpgyv,0,1,0,1,0,1,0,1,0,0,1
ZTF19adhzguo,0,1,0,1,0,0,1,1,0,1,0
ZTF19adinllh,0,1,0,1,0,1,0,0,1,1,0
ZTF19adiofhy,0,0,1,1,0,1,0,1,0,1,0
ZTF19adisvqc,0,0,1,1,0,1,0,1,0,1,0
ZTF19adivyhj,0,1,0,0,1,1,0,1,0,1,0
ZTF19adjlfxd,0,1,0,1,0,0,1,1,0,1,0
ZTF19adjmeag,0,1,0,1,0,1,0,1,0,0,1
ZTF19adjqynj,0,1,0,1,0,1,0,1,0,0,1
ZTF19adktnnn,0,1,0,0,1,1,0,1,0,1,0
ZTF19adkxnjg,0,0,1,1,0,1,0,1,0,1,0
ZTF19adlcbsf,0,1,0,1,0,0,1,1,0,1,0
ZTF19adljdpm,0,1,0,1,0,1,0,0,1,1,0
ZTF19adlqtra,0,1,0,1,0,0,1,1,0,1,0
ZTF19adlxjrj,0,1,0,1,0,1,0,1,0,0,1
ZTF19adlxpcc,0,1,0,1,0,1,0,0,1,1,0
ZTF19adlyjne,0,0,1,1,0,1,0,1,0,1,0
ZTF19adlymwq,0,1,0,1,0,1,0,1,0,0,1
ZTF19admmzjr,0,1,0,0,1,1,0,1,0,1,0
ZTF19admnqab,0,1,0,1,0,1,0,0,1,1,0
ZTF19adnstdn,0,1,0,1,0,0,1,1,0,1,0
ZTF20aaborkn,0,1,0,1,0,0,1,1,0,1,0
ZTF20aacedmi,0,0,1,1,0,1,0,1,0,1,0
ZTF20aafdxwd,0,1,0,1,0,1,0,1,0,0,1
ZTF20aaglhfb,0,1,0,0,1,1,0,1,0,1,0
ZTF20aaispgr,0,1,0,0,1,1,0,1,0,1,0
ZTF20aaixszi,0,1,0,0,1,1,0,1,0,1,0
ZTF20aajyuet,0,1,0,1,0,1,0,0,1,1,0
ZTF20aakxwgy,0,0,1,1,0,1,0,1,0,1,0
ZTF20aakyqlh,0,1,0,1,0,1,0,0,1,1,0
ZTF20aanaobb,0,1,0,1,0,1,0,0,1,1,0
ZTF20aanaobv,0,0,1,1,0,1,0,1,0,1,0
ZTF20aaolusw,0,1,0,1,0,1,0,0,1,1,0
ZTF20aaoserp,0,1,0,1,0,0,1,1,0,1,0
ZTF20aaosxtu,0,1,0,1,0,0,1,1,0,1,0
ZTF20aaounoj,0,0,1,1,0,1,0,1,0,1,0
ZTF20aaoyzqy,0,1,0,1,0,1,0,1,0,0,1
ZTF20aaqvgbm,0,1,0,1,0,1,0,0,1,1,0
ZTF20aaqwejj,0,0,1,1,0,1,0,1,0,1,0
ZTF20aarsymb,0,1,0,1,0,1,0,0,1,1,0
ZTF20aavgwhc,0,1,0,1,0,1,0,1,0,0,1
ZTF20aazazlz,0,1,0,1,0,1,0,0,1,1,0
ZTF20aazppbn,0,1,0,0,1,1,0,1,0,1,0
ZTF20aazqmid,0,0,1,1,0,1,0,1,0,1,0
ZTF20aazqnpc,0,1,0,0,1,1,0,1,0,1,0
ZTF20aballva,0,1,0,1,0,1,0,1,0,0,1
ZTF20abayrnv,0,1,0,1,0,1,0,0,1,1,0
ZTF20abbvrpa,0,1,0,1,0,1,0,0,1,1,0
ZTF20abcjefu,0,1,0,1,0,1,0,1,0,0,1
ZTF20abdkpcg,0,1,0,1,0,1,0,1,0,0,1
ZTF20abdniwn,0,1,0,1,0,1,0,1,0,0,1
ZTF20abevtlr,0,1,0,1,0,1,0,0,1,1,0
ZTF20abhxdht,0,1,0,1,0,0,1,1,0,1,0
ZTF20abjlzsz,0,1,0,1,0,1,0,0,1,1,0
ZTF20abkheql,0,1,0,1,0,1,0,1,0,0,1
ZTF20abkilwc,0,1,0,1,0,0,1,1,0,1,0
ZTF20abkqrfh,0,1,0,1,0,1,0,0,1,1,0
ZTF20abkqtcq,0,0,1,1,0,1,0,1,0,1,0
ZTF20ablqloy,0,1,0,1,0,0,1,1,0,1,0
ZTF20ablyetd,0,1,0,1,0,0,1,1,0,1,0
ZTF20ablynos,0,0,1,1,0,1,0,1,0,1,0
ZTF20abmconj,0,1,0,0,1,1,0,1,0,1,0
ZTF20abnmbmj,0,1,0,0,1,1,0,1,0,1,0
ZTF20aboctmy,0,1,0,0,1,1,0,1,0,1,0
ZTF20abozymg,0,1,0,0,1,1,0,1,0,1,0
ZTF20abptrwq,0,1,0,0,1,1,0,1,0,1,0
ZTF20abqedcx,0,1,0,1,0,1,0,0,1,1,0
ZTF20abrqezs,0,1,0,1,0,0,1,1,0,1,0
ZTF20abshhiu,0,1,0,1,0,0,1,1,0,1,0
ZTF20absvyhv,0,1,0,1,0,1,0,0,1,1,0
ZTF20abuhhub,0,1,0,1,0,0,1,1,0,1,0
ZTF20abuxctv,0,1,0,1,0,0,1,1,0,1,0
ZTF20abvdflm,0,0,1,1,0,1,0,1,0,1,0
ZTF20abvpzpi,0,1,0,0,1,1,0,1,0,1,0
ZTF20abwywtv,0,1,0,1,0,0,1,1,0,1,0
ZTF20abwywwi,0,1,0,1,0,1,0,1,0,0,1
ZTF20abxoyti,0,1,0,0,1,1,0,1,0,1,0
ZTF20abxpukq,0,1,0,1,0,1,0,1,0,0,1
ZTF20abyumih,0,1,0,1,0,0,1,1,0,1,0
ZTF20acfcxtk,0,1,0,1,0,1,0,1,0,0,1
ZTF20acgvabm,0,1,0,1,0,0,1,1,0,1,0
ZTF20achvbae,0,1,0,1,0,0,1,1,0,1,0
ZTF20ackdviy,0,0,1,1,0,1,0,1,0,1,0
ZTF20ackgoqs,0,1,0,1,0,0,1,1,0,1,0
ZTF20acldpjk,0,1,0,1,0,1,0,0,1,1,0
ZTF20aclmmjc,0,1,0,1,0,1,0,1,0,0,1
ZTF20aclnecu,0,1,0,0,1,1,0,1,0,1,0
ZTF20aclnpjd,0,1,0,1,0,0,1,1,0,1,0
ZTF20acmppyf,0,0,1,1,0,1,0,1,0,1,0
ZTF20acofuli,0,1,0,1,0,0,1,1,0,1,0
ZTF20acojbmw,0,1,0,0,1,1,0,1,0,1,0
ZTF20acqsqdb,0,1,0,1,0,1,0,1,0,0,1
ZTF20acrlncq,0,1,0,1,0,1,0,1,0,0,1
ZTF20acsdpsg,0,1,0,1,0,1,0,0,1,1,0
ZTF20actvwjc,0,1,0,1,0,1,0,1,0,0,1
ZTF20acwclpk,0,1,0,1,0,1,0,1,0,0,1
ZTF20acwhryw,0,1,0,1,0,1,0,1,0,0,1
ZTF20acwqgrj,0,1,0,1,0,1,0,1,0,0,1
ZTF20acxdept,0,1,0,1,0,1,0,1,0,0,1
ZTF20acxpmus,0,1,0,1,0,1,0,1,0,0,1
ZTF20acycypo,0,1,0,0,1,1,0,1,0,1,0
ZTF20adapzxp,0,1,0,1,0,1,0,0,1,1,0
ZTF20adceatn,0,1,0,1,0,0,1,1,0,1,0
ZTF20adestjh,0,1,0,1,0,1,0,1,0,0,1
ZTF20adewbtd,0,1,0,0,1,1,0,1,0,1,0
ZTF20adfqlgf,0,1,0,1,0,0,1,1,0,1,0
ZTF20adfuzgk,0,1,0,1,0,1,0,0,1,1,0
ZTF20adgiumu,0,0,1,1,0,1,0,1,0,1,0
ZTF20adinugd,0,1,0,1,0,0,1,1,0,1,0
ZTF21aaacggu,0,0,1,1,0,1,0,1,0,1,0
ZTF21aaaoray,0,0,1,1,0,1,0,1,0,1,0
ZTF21aaasjct,0,1,0,1,0,1,0,0,1,1,0
ZTF21aacllgm,0,1,0,1,0,1,0,0,1,1,0
ZTF21aaekvbn,0,1,0,1,0,0,1,1,0,1,0
ZTF21aagejvr,0,1,0,1,0,0,1,1,0,1,0
ZTF21aagjqjt,0,1,0,1,0,1,0,1,0,0,1
ZTF21aajbvgw,0,1,0,1,0,1,0,0,1,1,0
ZTF21aajcbid,0,0,1,1,0,1,0,1,0,1,0
ZTF21aakndzd,0,1,0,0,1,1,0,1,0,1,0
ZTF21aalnugz,0,1,0,1,0,0,1,1,0,1,0
ZTF21aanjejr,0,1,0,0,1,1,0,1,0,1,0
ZTF21aaqmnba,0,1,0,1,0,1,0,1,0,0,1
ZTF21aarqevh,0,1,0,1,0,1,0,1,0,0,1
ZTF21aasodhy,0,0,1,1,0,1,0,1,0,1,0
ZTF21aaurofh,0,1,0,1,0,1,0,1,0,0,1
ZTF21aaycvix,0,0,1,1,0,1,0,1,0,1,0
ZTF21abasbwt,0,1,0,1,0,1,0,1,0,0,1
ZTF21abasely,0,1,0,1,0,0,1,1,0,1,0
ZTF21abasmct,0,0,1,1,0,1,0,1,0,1,0
ZTF21abbegja,0,1,0,1,0,1,0,0,1,1,0
ZTF21abhbptf,0,1,0,1,0,0,1,1,0,1,0
ZTF21abjnamw,0,1,0,1,0,0,1,1,0,1,0
ZTF21abkawbj,0,1,0,1,0,0,1,1,0,1,0
ZTF21abkgwwg,0,1,0,1,0,0,1,1,0,1,0
ZTF21abkxpjy,0,1,0,1,0,0,1,1,0,1,0
ZTF21abllnzo,0,1,0,1,0,0,1,1,0,1,0
ZTF21ablxqtj,0,0,1,1,0,1,0,1,0,1,0
ZTF21abmzmhn,0,1,0,1,0,0,1,1,0,1,0
ZTF21abqsuoi,0,1,0,1,0,1,0,1,0,0,1
ZTF21abrjvhz,0,1,0,1,0,1,0,0,1,1,0
ZTF21absmjot,0,1,0,0,1,1,0,1,0,1,0
ZTF21absszwk,0,1,0,0,1,1,0,1,0,1,0
ZTF21abvewhk,0,1,0,1,0,1,0,0,1,1,0
